"Ana_Id","Ana_Sam_Fdt_Id","Ana_Sam_Mrs_Container_Id_Desc","Ana_Sam_Mrs_Container_Id","Ana_Sam_Mrs_Lcc_Parm_Group_Cd","Ana_Received_Date","Ana_Sam_Lab_Num","Ana_Lab_Seq_Num","Ana_Value","Ana_Mdl","Ana_Pgc_Spc_Parameter_Code","Ana_Com_Code","Com_Description","Ana_Cas_Num","Ana_Parameter_Name","Ana_Qa_Flag","Ana_Chemist_Name","Ana_Chemist_Sign_Date","Ana_Cbp_Bound","Ana_Cbp_Stored_Date","Ana_Lab_Comment","Ana_Storet_Bound","Ana_Stored_Storet_Date","Ana_Inserted_Date","Ana_Inserted_By","Ana_Changed_Date","Ana_Changed_By","Ana_Valid_Value_Flag","Rep_Timestamp","Ana_Low_Value","Ana_Hi_Value","Ana_Tech_Procedure_Id","Ana_Uncensored_Value","Ana_Analysis_Start","Ana_Meth_Id","Me_Meth_Short_Name","Me_Meth_Long_Name","Me_Meth_Desc","Ana_Pql","Ana_Uncensored_Val_Comment","Uncensored_Val_Comment","Ana_Sam_Id","Ana_Pg_Id","Pg_Parm_Group_Code","Pg_Task_Holding_Hours","Pg_Parm_Name","Pg_Storet_Code","Pg_Lower_Detect_Limit","Pg_Measurement_Unit","Pg_Parm_Short_Name","Pg_Me_Lims_Meth_Id","Loaded_Date","Loaded_By","Fdt_Sta_Id","Fdt_Date_Time"
"956927","257697","R",1,"99999",2001-01-12 00:00:00,"S149121","1",50,NA,"00005",NA,NA,NA,"X-SEC. LOC., VERTICAL (% OF TOTAL DEPTH)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:40:46,"WQM_DBA",NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,1031397,3189,"99999",NA,"X-SEC. LOC., VERTICAL (PERCENT OF TOTAL DEPTH)","00005",NA,"%",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-10-16 16:50:00
"956928","257697","R",1,"99999",2001-01-12 00:00:00,"S149121","1",157,NA,"00060",NA,NA,NA,"FLOW, STREAM, MEAN DAILY",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:57:04,"WQM_DBA",NA,NA,NA,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,1031397,3708,"99999",NA,"FLOW, STREAM, MEAN DAILY CFS","00060",NA,"cfs",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-10-16 16:50:00
"956929","257697","R",1,"99999",2001-01-12 00:00:00,"S149121","1",10,NA,"01034","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"CHROMIUM, TOTAL (UG/L AS CR)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 12:16:57,"WQM_DBA",NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1031397,3338,"99999",NA,"CHROMIUM, TOTAL (UG/L AS CR)","01034",NA,"ug/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-10-16 16:50:00
"956930","257697","R",1,"99999",2001-01-12 00:00:00,"S149121","1",10,NA,"01042","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"COPPER, TOTAL (UG/L AS CU)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 12:19:25,"WQM_DBA",NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1031397,466,"99999",NA,"COPPER, TOTAL (UG/L AS CU)","01042",NA,"ug/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-10-16 16:50:00
"956934","257697","R",1,"99999",2001-01-12 00:00:00,"S149121","1",8,NA,"71900","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"MERCURY, TOTAL (UG/L AS HG)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 14:51:00,"WQM_DBA",NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1031397,3436,"99999",NA,"MERCURY, TOTAL  (UG/L AS HG)","71900",NA,"ug/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-10-16 16:50:00
"956932","257697","R",1,"99999",2001-01-12 00:00:00,"S149121","1",10,NA,"01092","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"ZINC, TOTAL (UG/L AS ZN)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 12:38:45,"WQM_DBA",NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1031397,3347,"99999",NA,"ZINC, TOTAL (UG/L AS ZN)","01092",NA,"ug/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-10-16 16:50:00
"956937","265477","R",1,"99999",2001-01-12 00:00:00,"S156901","1",0.36,NA,"00620",NA,NA,NA,"NITRATE, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:17:44,"WQM_DBA",NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,1111504,3527,"99999",NA,"NITRATE NITROGEN, TOTAL (MG/L AS N)","00620",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-11-14 14:00:00
"956938","265477","R",1,"99999",2001-01-12 00:00:00,"S156901","1",0.4,NA,"00625",NA,NA,NA,"NITROGEN, TOTAL KJELDAHL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:22:38,"WQM_DBA",NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,1111504,3528,"99999",NA,"NITROGEN, KJELDAHL, TOTAL, (MG/L AS N)","00625",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-11-14 14:00:00
"956935","265477","R",1,"99999",2001-01-12 00:00:00,"S156901","1",2400,NA,"00060",NA,NA,NA,"FLOW, STREAM, MEAN DAILY",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:57:04,"WQM_DBA",NA,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,NA,NA,1111504,3708,"99999",NA,"FLOW, STREAM, MEAN DAILY CFS","00060",NA,"cfs",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-11-14 14:00:00
"956940","265477","R",1,"99999",2001-01-12 00:00:00,"S156901","1",0.2,NA,"70505",NA,NA,NA,"PHOSPHATE, TOTAL, COLORIMETRIC METHOD (MG/L AS P)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 14:45:22,"WQM_DBA",NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,1111504,4065,"99999",NA,"PHOSPHATE,TOTAL,COLORIMETRIC METHOD (MG/L AS P)","70505",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-11-14 14:00:00
"956941","265477","R",1,"99999",2001-01-12 00:00:00,"S156901","1",0.17,NA,"70507",NA,NA,NA,"PHOSPHORUS, IN TOTAL OTHROPHOSPHATE (MG/L AS P)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 14:46:48,"WQM_DBA",NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,1111504,4066,"99999",NA,"PHOSPHORUS,IN TOTAL ORTHOPHOSPHATE (MG/L AS P)","70507",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-11-14 14:00:00
"956942","273779","R",1,"99999",2001-01-12 00:00:00,"S165203","1",689,NA,"00060",NA,NA,NA,"FLOW, STREAM, MEAN DAILY",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:57:04,"WQM_DBA",NA,NA,NA,NA,NA,689,NA,NA,NA,NA,NA,NA,NA,NA,1202532,3708,"99999",NA,"FLOW, STREAM, MEAN DAILY CFS","00060",NA,"cfs",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-12-14 15:00:00
"956943","273779","R",1,"99999",2001-01-12 00:00:00,"S165203","1",0.01,NA,"00610","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"AMMONIA, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:05:15,"WQM_DBA",NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,1202532,3522,"99999",NA,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)","00610",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-12-14 15:00:00
"956944","273779","R",1,"99999",2001-01-12 00:00:00,"S165203","1",0.01,NA,"00615","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"NITRITE, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:11:18,"WQM_DBA",NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,1202532,3524,"99999",NA,"NITRITE NITROGEN, TOTAL (MG/L AS N)","00615",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1972-12-14 15:00:00
"956961","179433","R",1,"99999",2001-01-12 00:00:00,"S70857","1",0.03,NA,"70507",NA,NA,NA,"PHOSPHORUS, IN TOTAL OTHROPHOSPHATE (MG/L AS P)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 14:46:48,"WQM_DBA",NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,101169,4066,"99999",NA,"PHOSPHORUS,IN TOTAL ORTHOPHOSPHATE (MG/L AS P)","70507",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-01-03 11:20:00
"956962","179433","R",1,"99999",2001-01-12 00:00:00,"S70857","1",0.5,NA,"71900","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"MERCURY, TOTAL (UG/L AS HG)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 14:51:00,"WQM_DBA",NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,101169,3436,"99999",NA,"MERCURY, TOTAL  (UG/L AS HG)","71900",NA,"ug/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-01-03 11:20:00
"956963","186472","R",1,"99999",2001-01-12 00:00:00,"S77896","1",886,NA,"00060",NA,NA,NA,"FLOW, STREAM, MEAN DAILY",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:57:04,"WQM_DBA",NA,NA,NA,NA,NA,886,NA,NA,NA,NA,NA,NA,NA,NA,108053,3708,"99999",NA,"FLOW, STREAM, MEAN DAILY CFS","00060",NA,"cfs",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-02-06 11:30:00
"956964","186472","R",1,"99999",2001-01-12 00:00:00,"S77896","1",0.02,NA,"00610",NA,NA,NA,"AMMONIA, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:05:15,"WQM_DBA",NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,108053,3522,"99999",NA,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)","00610",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-02-06 11:30:00
"956965","186472","R",1,"99999",2001-01-12 00:00:00,"S77896","1",0.01,NA,"00615",NA,NA,NA,"NITRITE, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:11:18,"WQM_DBA",NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,108053,3524,"99999",NA,"NITRITE NITROGEN, TOTAL (MG/L AS N)","00615",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-02-06 11:30:00
"956966","186472","R",1,"99999",2001-01-12 00:00:00,"S77896","1",0.89,NA,"00620",NA,NA,NA,"NITRATE, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:17:44,"WQM_DBA",NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,108053,3527,"99999",NA,"NITRATE NITROGEN, TOTAL (MG/L AS N)","00620",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-02-06 11:30:00
"956977","198564","R",1,"99999",2001-01-12 00:00:00,"S89988","1",50,NA,"00005",NA,NA,NA,"X-SEC. LOC., VERTICAL (% OF TOTAL DEPTH)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:40:46,"WQM_DBA",NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,119600,3189,"99999",NA,"X-SEC. LOC., VERTICAL (PERCENT OF TOTAL DEPTH)","00005",NA,"%",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-04-03 11:20:00
"956978","198564","R",1,"99999",2001-01-12 00:00:00,"S89988","1",961,NA,"00060",NA,NA,NA,"FLOW, STREAM, MEAN DAILY",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:57:04,"WQM_DBA",NA,NA,NA,NA,NA,961,NA,NA,NA,NA,NA,NA,NA,NA,119600,3708,"99999",NA,"FLOW, STREAM, MEAN DAILY CFS","00060",NA,"cfs",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-04-03 11:20:00
"956979","198564","R",1,"99999",2001-01-12 00:00:00,"S89988","1",0.1,NA,"00610","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"AMMONIA, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:05:15,"WQM_DBA",NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,119600,3522,"99999",NA,"NITROGEN, AMMONIA, TOTAL (MG/L AS N)","00610",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-04-03 11:20:00
"956980","198564","R",1,"99999",2001-01-12 00:00:00,"S89988","1",0.01,NA,"00615",NA,NA,NA,"NITRITE, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:11:18,"WQM_DBA",NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,119600,3524,"99999",NA,"NITRITE NITROGEN, TOTAL (MG/L AS N)","00615",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-04-03 11:20:00
"956982","198564","R",1,"99999",2001-01-12 00:00:00,"S89988","1",0.2,NA,"00625",NA,NA,NA,"NITROGEN, TOTAL KJELDAHL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:22:38,"WQM_DBA",NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,119600,3528,"99999",NA,"NITROGEN, KJELDAHL, TOTAL, (MG/L AS N)","00625",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-04-03 11:20:00
"956983","198564","R",1,"99999",2001-01-12 00:00:00,"S89988","1",2500,NA,"31616",NA,NA,NA,"FECAL COLIFORM (MPN-FCBR/100 ML)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 13:24:03,"WQM_DBA",NA,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,NA,NA,119600,3356,"99999",NA,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH,44.5 C","31616",NA,"cfu/100ml",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-04-03 11:20:00
"956976","193316","R",1,"99999",2001-01-12 00:00:00,"S84740","1",0.1,NA,"70505","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"PHOSPHATE, TOTAL, COLORIMETRIC METHOD (MG/L AS P)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 14:45:22,"WQM_DBA",NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,114488,4065,"99999",NA,"PHOSPHATE,TOTAL,COLORIMETRIC METHOD (MG/L AS P)","70505",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-03-08 11:30:00
"956970","193316","R",1,"99999",2001-01-12 00:00:00,"S84740","1",50,NA,"00005",NA,NA,NA,"X-SEC. LOC., VERTICAL (% OF TOTAL DEPTH)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:40:46,"WQM_DBA",NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,114488,3189,"99999",NA,"X-SEC. LOC., VERTICAL (PERCENT OF TOTAL DEPTH)","00005",NA,"%",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-03-08 11:30:00
"956971","193316","R",1,"99999",2001-01-12 00:00:00,"S84740","1",733,NA,"00060",NA,NA,NA,"FLOW, STREAM, MEAN DAILY",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:57:04,"WQM_DBA",NA,NA,NA,NA,NA,733,NA,NA,NA,NA,NA,NA,NA,NA,114488,3708,"99999",NA,"FLOW, STREAM, MEAN DAILY CFS","00060",NA,"cfs",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-03-08 11:30:00
"956973","193316","R",1,"99999",2001-01-12 00:00:00,"S84740","1",0.01,NA,"00615",NA,NA,NA,"NITRITE, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:11:18,"WQM_DBA",NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,114488,3524,"99999",NA,"NITRITE NITROGEN, TOTAL (MG/L AS N)","00615",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-03-08 11:30:00
"956974","193316","R",1,"99999",2001-01-12 00:00:00,"S84740","1",0.42,NA,"00620",NA,NA,NA,"NITRATE, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:17:44,"WQM_DBA",NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,114488,3527,"99999",NA,"NITRATE NITROGEN, TOTAL (MG/L AS N)","00620",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-03-08 11:30:00
"956975","193316","R",1,"99999",2001-01-12 00:00:00,"S84740","1",0.1,NA,"00625",NA,NA,NA,"NITROGEN, TOTAL KJELDAHL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:22:38,"WQM_DBA",NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,114488,3528,"99999",NA,"NITROGEN, KJELDAHL, TOTAL, (MG/L AS N)","00625",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-03-08 11:30:00
"956992","208634","R",1,"99999",2001-01-12 00:00:00,"S100058","1",10,NA,"01042","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"COPPER, TOTAL (UG/L AS CU)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 12:19:25,"WQM_DBA",NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,129521,466,"99999",NA,"COPPER, TOTAL (UG/L AS CU)","01042",NA,"ug/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-05-10 14:45:00
"956993","208634","R",1,"99999",2001-01-12 00:00:00,"S100058","1",99.99,NA,"01065","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"NICKEL, DISSOLVED (UG/L AS NI)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 12:32:19,"WQM_DBA",NA,NA,NA,NA,NA,99.99,NA,NA,NA,NA,NA,NA,NA,NA,129521,3615,"99999",NA,"NICKEL, DISSOLVED (UG/L AS NI)","01065",NA,"ug/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-05-10 14:45:00
"956994","208634","R",1,"99999",2001-01-12 00:00:00,"S100058","1",10,NA,"01092",NA,NA,NA,"ZINC, TOTAL (UG/L AS ZN)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 12:38:45,"WQM_DBA",NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,129521,3347,"99999",NA,"ZINC, TOTAL (UG/L AS ZN)","01092",NA,"ug/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-05-10 14:45:00
"956995","208634","R",1,"99999",2001-01-12 00:00:00,"S100058","1",100,NA,"31616","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"FECAL COLIFORM (MPN-FCBR/100 ML)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 13:24:03,"WQM_DBA",NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,129521,3356,"99999",NA,"FECAL COLIFORM,MEMBR FILTER,M-FC BROTH,44.5 C","31616",NA,"cfu/100ml",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-05-10 14:45:00
"956986","208634","R",1,"99999",2001-01-12 00:00:00,"S100058","1",50,NA,"00005",NA,NA,NA,"X-SEC. LOC., VERTICAL (% OF TOTAL DEPTH)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:40:46,"WQM_DBA",NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,129521,3189,"99999",NA,"X-SEC. LOC., VERTICAL (PERCENT OF TOTAL DEPTH)","00005",NA,"%",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-05-10 14:45:00
"956987","208634","R",1,"99999",2001-01-12 00:00:00,"S100058","1",460,NA,"00060",NA,NA,NA,"FLOW, STREAM, MEAN DAILY",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:57:04,"WQM_DBA",NA,NA,NA,NA,NA,460,NA,NA,NA,NA,NA,NA,NA,NA,129521,3708,"99999",NA,"FLOW, STREAM, MEAN DAILY CFS","00060",NA,"cfs",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-05-10 14:45:00
"956990","208634","R",1,"99999",2001-01-12 00:00:00,"S100058","1",0.49,NA,"00620",NA,NA,NA,"NITRATE, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:17:44,"WQM_DBA",NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,129521,3527,"99999",NA,"NITRATE NITROGEN, TOTAL (MG/L AS N)","00620",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-05-10 14:45:00
"957004","218021","R",1,"99999",2001-01-12 00:00:00,"S109445","1",0.1,NA,"70507","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"PHOSPHORUS, IN TOTAL OTHROPHOSPHATE (MG/L AS P)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 14:46:48,"WQM_DBA",NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,138836,4066,"99999",NA,"PHOSPHORUS,IN TOTAL ORTHOPHOSPHATE (MG/L AS P)","70507",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-06-12 14:45:00
"956998","218021","R",1,"99999",2001-01-12 00:00:00,"S109445","1",50,NA,"00005",NA,NA,NA,"X-SEC. LOC., VERTICAL (% OF TOTAL DEPTH)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:40:46,"WQM_DBA",NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,138836,3189,"99999",NA,"X-SEC. LOC., VERTICAL (PERCENT OF TOTAL DEPTH)","00005",NA,"%",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-06-12 14:45:00
"956999","218021","R",1,"99999",2001-01-12 00:00:00,"S109445","1",347,NA,"00060",NA,NA,NA,"FLOW, STREAM, MEAN DAILY",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 09:57:04,"WQM_DBA",NA,NA,NA,NA,NA,347,NA,NA,NA,NA,NA,NA,NA,NA,138836,3708,"99999",NA,"FLOW, STREAM, MEAN DAILY CFS","00060",NA,"cfs",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-06-12 14:45:00
"957001","218021","R",1,"99999",2001-01-12 00:00:00,"S109445","1",0.01,NA,"00615","K","Off-scale low. Actual value not known, may indicate failure to detect substance.",NA,"NITRITE, TOTAL (MG/L AS N)",NA,"CONV",2001-01-12,NA,NA,NA,NA,NA,2001-01-12 00:00:00,"STORETCONV",2001-02-14 11:11:18,"WQM_DBA",NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,138836,3524,"99999",NA,"NITRITE NITROGEN, TOTAL (MG/L AS N)","00615",NA,"mg/l",NA,116,2021-05-13 04:00:12,"CEDS_PUBLIC","4AROA202.20",1973-06-12 14:45:00
