"Fdt_Id","Fdt_Run_Id","Fdt_Collector_Id","Fdt_Cag_Code","Cag_Description","Fdt_Storet_Bound","Fdt_Stored_Storet_Date","Fdt_Sta_Id","Fdt_Spg_Code","Spg_Description","Fdt_Ssc_Code","Ssc_Description","Ssc_Long_Desc","Ssc_Mgr_Aprv_Flag","Ssc_Qa_Aprv_Flag","Ssc_Dir_Aprv_Flag","Fdt_Date_Time","Fdt_Depth_Desc","Fdt_Depth","Fdt_Percent_Frb","Fdt_Weather_Code","Fdt_Tide_Code","Fdt_Flow_Cfs","Fdt_Temp_Celcius","Fdt_Field_Ph","Fdt_Do_Probe","Fdt_Specific_Conductance","Fdt_Salinity","Fdt_Do_Winkler","Fdt_Chlorine_Residual","Fdt_Eparu_Z","Fdt_Epar_S","Fdt_Gauge_Height","Fdt_Comment","Fdt_Type","Fdt_Lab_Sent_Date","Fdt_Lab_Rcvd_Date","Fdt_Inserted_Date","Fdt_Inserted_By","Fdt_Changed_Date","Fdt_Changed_By","Fdt_Sta_Order","Rep_Timestamp","Fdt_Shipping_Seal_No","Fdt_Chain_Cust_Ship_Date","Fdt_Do_Satr_Per","Fdt_Turbidity","Fdt_Conductivity","Fdt_Air_Per_Sat","Fdt_Do_Optical","Fdt_Temp_Celcius_Rmk","Temp_Celcius_Remark","Fdt_Field_Ph_Rmk","Field_Ph_Remark","Fdt_Do_Probe_Rmk","Do_Probe_Remark","Fdt_Do_Optical_Rmk","Do_Optical_Remark","Fdt_Specific_Conductance_Rmk","Specific_Conductance_Remark","Fdt_Salinity_Rmk","Salinity_Remark","Fdt_Secchi_Depth_Rmk","Secchi_Depth_Remark","Fdt_Air_Per_Sat_Rmk","Air_Per_Sat_Remark","Fdt_Turbidity_Rmk","Turbidity_Remark","Fdt_Flow_Cfs_Rmk","Flow_Cfs_Remark","Fdt_Gauge_Height_Rmk","Gauge_Height_Remark","Fdt_Air_Temp_Rmk","Air_Temp_Remark","Fdt_Baro_Pressure_Rmk","Baro_Pressure_Remark","Fdt_Do_Winkler_Rmk","Do_Winkler_Remark","Fdt_Chlorine_Residual_Rmk","Chlorine_Residual_Remark","Fdt_Conductivity_Rmk","Conductivity_Remark","Fdt_Air_Temp","Fdt_Baro_Pressure","Fdt_Secchi_Depth","Fdt_Data_Logger","Loaded_Date","Loaded_By"
"434976","SRHIS012676","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-01-26 10:05:00,"S",0.3,50,NA,NA,NA,4.44,7.7,NA,NA,NA,12.59,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:34,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"437587","SRHIS021176","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-02-11 10:45:00,"S",0.3,50,NA,NA,NA,7.78,8.2,NA,NA,NA,11.39,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:35,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"442629","SRHIS030476","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-03-04 12:00:00,"S",0.3,50,NA,NA,NA,17.78,9,NA,NA,NA,10.59,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:36,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"456235","SRHIS041276","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-04-12 14:00:00,"S",0.3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:39,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"457787","SRHIS041676","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-04-16 13:20:00,"S",0.3,50,NA,NA,NA,20,8.8,NA,NA,NA,12.19,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:39,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"467872","SRHIS051176","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-05-11 11:40:00,"S",0.3,50,NA,NA,NA,17.78,8.7,NA,NA,NA,9.4,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:42,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"483653","SRHIS061876","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-06-18 11:00:00,"S",0.3,50,NA,NA,NA,18.89,7.7,NA,NA,NA,9,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:48,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"494003","SRHIS071476","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-07-14 11:00:00,"S",0.3,50,NA,NA,NA,23.33,10,NA,NA,NA,7.8,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:51,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"507332","SRHIS081776","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-08-17 11:00:00,"S",0.3,50,NA,NA,NA,22.22,8.8,NA,NA,NA,10,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:55,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"515315","SRHIS091076","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-09-10 12:00:00,"S",0.3,50,NA,NA,NA,16.67,8.8,NA,NA,NA,11.19,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:57,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"532615","SRHIS102976","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-10-29 12:15:00,"S",0.3,50,NA,NA,NA,5.56,7.3,NA,NA,NA,10.19,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:58:02,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"537406","SRHIS111576","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-11-15 11:05:00,"S",0.3,50,NA,NA,NA,5.56,8.8,NA,NA,NA,10.79,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:58:04,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"549864","SRHIS121676","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1976-12-16 11:35:00,"S",0.3,50,NA,NA,NA,7.78,7.8,NA,NA,NA,12.59,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:58:07,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"431009","SRHIS010677","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-01-06 14:20:00,"S",0.3,50,NA,NA,NA,3,8.8,NA,NA,NA,12.79,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:33,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"439987","SRHIS022277","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-02-22 13:30:00,"S",0.3,50,NA,NA,NA,0.6,8.8,NA,NA,NA,15,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:35,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"444315","SRHIS031177","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-03-11 13:20:00,"S",0.3,50,NA,NA,NA,1.1,8.8,NA,NA,NA,10.39,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:36,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"461351","SRHIS042577","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-04-25 11:15:00,"S",0.3,50,NA,NA,NA,1.8,8.8,NA,NA,NA,11.79,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:40,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"461352","SRHIS042577","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-04-25 11:45:00,"S",0.3,50,NA,NA,NA,1.8,8.8,NA,NA,NA,12,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:40,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"467356","SRHIS051077","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-05-10 13:15:00,"S",0.3,50,NA,NA,NA,12,8.8,NA,NA,NA,8.8,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:42,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"467357","SRHIS051077","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-05-10 13:45:00,"S",0.3,50,NA,NA,NA,15,8.8,NA,NA,NA,9.2,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:42,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"476340","SRHIS060177","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-06-01 11:40:00,"S",0.3,50,NA,NA,NA,22,8.7,NA,NA,NA,6.4,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:45,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"476341","SRHIS060177","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-06-01 12:10:00,"S",0.3,50,NA,NA,NA,22,9,NA,NA,NA,7.6,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:45,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"497100","SRHIS072177","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-07-21 13:00:00,"S",0.3,50,NA,NA,NA,3.1,9.5,NA,NA,NA,9.8,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:52,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"502886","SRHIS080577","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-08-05 11:20:00,"S",0.3,50,NA,NA,NA,2.8,8.8,NA,NA,NA,7.4,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:54,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
"520383","SRHIS092277","999","DEQ","Virginia Department of Environmental Quality","Y",NA,"4AROA202.20","AQ","DISCONTINUED (Ambient Water Quality Monitoring Program)","000004","Legacy STORET","On 12/31/1998 USEPA shutdown STORET in advance of Y2K.  On 11/05/1998 VADEQ went live with an inhouse replacement for STORET, the Comprehensive Environmental Data System Water Quality Monitoring or CEDSWQM.",NA,NA,NA,1977-09-22 11:30:00,"S",0.3,50,NA,NA,NA,2.3,9.7,NA,NA,NA,8,NA,NA,NA,NA,"STORET DATA CONVERSION","NFDT",2001-02-09 00:00:00,NA,2001-01-14 00:00:00,"STORETCONV",2016-02-24 08:57:59,"RESTEWART",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-13 05:35:48,"CEDS_PUBLIC"
